CENARIO	MES	PRODUTO	CARTEIRA	CANAL	SUB_CANAL	SEGMENTO	CICLO_VIDA	VALOR	TIPO	BU	MOP	MONEY_RELEASE_SCHEMA	TYPE_FIN	PARCELAS
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		72201.45	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		16223.83	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		24507.64	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		5480.15	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	LONGTAIL		10380806.1	FORECAST 3+9	QR SELLERS	DIGITAL_CURRENCY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		264373022.0	FORECAST 3+9	QR SELLERS	ACCOUNT_MONEY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		868361505.5	FORECAST 3+9	QR SELLERS	BANK_TRANSFER	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		47083.72	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		11314.92	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		150299.03	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		33.8	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		763734.4	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		332546.38	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		255548.84	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		94542.27	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		93920.17	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		24074.42	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		31379.74	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		16226.0	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		9671939.2	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		1667.17	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		140.5	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	11
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		15215.96	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		5109.64	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		4342.84	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		3265.9	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		1542.8	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		1533.81	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		352.31	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	7
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		514.98	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	8
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		66.66	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	9
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		75895.49	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		1415.7	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		171768.42	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		145163.24	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		182481.7	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		55293.21	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		37780.35	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		39648.76	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		12922.31	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		16659.22	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		2270.99	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202611	QR	ACQUISITION		DEMAIS CANAIS	SMB		3045312.72	FORECAST 3+9	QR SELLERS	DIGITAL_CURRENCY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		116957569.9	FORECAST 3+9	QR SELLERS	ACCOUNT_MONEY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		641368878.3	FORECAST 3+9	QR SELLERS	BANK_TRANSFER	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		260623.54	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		54253.79	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		462906.67	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		663466.09	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		445124.87	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		489045.07	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		201324.92	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		254394.19	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		87708.55	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		167114.72	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		59429.74	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		7314732.24	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		312.42	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		72.3	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	11
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		5951.84	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1843.26	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		3174.48	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		970.16	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		291.95	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		312.8	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		73.02	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	7
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		337.97	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	8
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		39.12	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	9
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		125519.62	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		1884.92	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		56296.89	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		344421.28	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		249411.31	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		103243.52	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		95639.84	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		78808.12	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		17697.0	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		26813.43	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		5976.93	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	LONGTAIL		11559044.17	FORECAST 3+9	QR SELLERS	DIGITAL_CURRENCY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		443647443.5	FORECAST 3+9	QR SELLERS	ACCOUNT_MONEY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		1280659516.0	FORECAST 3+9	QR SELLERS	BANK_TRANSFER	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		74656.88	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		19311.57	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		270864.69	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		63.56	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		1121962.84	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		495057.43	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		410245.22	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		146488.48	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		158961.12	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		39533.87	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		50607.64	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		27179.7	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PCJ	PCJ	9
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		15701861.81	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		3127.97	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	10
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		264.17	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	11
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		28400.42	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	12
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		8307.57	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	2
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		7553.84	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	3
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		5484.27	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	4
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2852.42	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	5
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2743.7	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	6
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		604.67	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	7
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		968.3	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	8
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		125.34	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PNF	NOT_FINANCED	9
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		140709.27	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	10
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		2613.85	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	11
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		317808.06	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	12
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		241531.94	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	2
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		323062.72	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	3
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		97263.48	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	4
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		67256.2	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	5
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		70575.52	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	6
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		23129.33	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	7
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		29412.14	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	8
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		4016.36	FORECAST 3+9	QR SELLERS	CREDIT_CARD	PSJ	PSJ	9
FORECAST 4+8	202611	QR	ENGAGEMENT	ENGAGEMENT & VALUE PROP	ENGAGEMENT & VALUE PROP	SMB		4584499.33	FORECAST 3+9	QR SELLERS	DIGITAL_CURRENCY	PNF	NOT_FINANCED	1
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		35546554.16	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	10
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		6821291.22	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	11
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		47937451.56	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	12
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		2351.3	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	13
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		1210.68	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	14
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		2213.61	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	15
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		731.82	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	16
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		765.31	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	17
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		43766.03	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	18
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		55345571.62	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	2
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		42625913.03	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	3
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		49580379.49	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	4
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		25143503.48	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	5
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		31580701.91	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	6
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		10021043.64	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	7
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		15404549.82	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	8
FORECAST 4+8	202611	TTP	ACQUISITION		DEMAIS CANAIS	LONGTAIL		4830437.12	FORECAST 3+9	POINT	CREDIT_CARD	PCJ	PCJ	9
